Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.08007798053532028,180,0.003354280491151739,0,0.02567175452163405,180
51.39802631578947,0.006689923122005402,88.10105292974103,0.000678658731244945,72.58088617424875,0.03524232507472244,73.28935197788206
102.7960526315789,0.003634974091544016,85.45942565540128,6.738321829898283e-05,29.41385196496504,0.002624568069187324,94.3061103319596
154.1940789473684,0.002434601544646855,85.61829388635431,0.0001461288634681125,0.04200883188023298,0.007061817208150445,167.5653298536206
205.5921052631579,0.001862222387498407,83.66862051980196,8.618777675916826e-05,162.5142854192683,0.001740941662977101,50.72202245678399
256.9901315789473,0.001434635880464309,83.12448401451678,7.913602365571879e-05,58.90191847892299,0.003776008571845026,118.2451117622502
308.3881578947368,0.00125972711690182,82.30425540469759,0.0001353365888510707,149.2132904352676,0.0008768322190173991,18.37268844472627
359.7861842105263,0.001116708773692891,80.55598455450789,8.521875488002619e-05,170.6741561640096,0.004994186535960803,113.3413287190338
411.1842105263158,0.0008947990173836796,80.83243948322468,0.0001303008608763982,1.217178624766292,0.002660377327353471,26.37982002255241
462.5822368421053,0.0008463359450671823,77.4060607600798,0.0001000755795684038,156.8571074117646,0.004702326666858595,73.79651414708387
513.9802631578947,0.0007591307787490061,80.07718588033342,0.0001250775335894374,32.47872302071707,0.002277791519139634,174.8446789607362
565.3782894736842,0.0006973342488369627,76.98661408621135,0.0001180975929324668,172.260934854673,0.004173890346180795,46.05375292947845
616.7763157894736,0.0006514218507838039,79.17001731218706,0.0001331099234851112,154.0723298084713,0.001885541603902325,121.8408901892827
668.1743421052631,0.0006095519068562031,76.57821213302275,6.140247950072162e-05,177.9765511437035,0.003398815956796974,21.33851852745546
719.5723684210526,0.0005399123304590994,73.07133246305447,0.000110274721418646,14.47567377624333,0.001927451543807156,132.7058535519108
770.9703947368421,0.0005596983528216825,69.88892625001888,4.786566796864685e-05,146.9571357591113,0.003163013824748557,2.301918024395819
822.3684210526316,0.0005582538786347179,74.00097125854784,0.0001172132490842564,152.2345774098869,0.002106683264354738,94.27030827176256
873.766447368421,0.0005034665101980834,67.78633801185235,3.39082612531988e-05,154.598714581824,0.002145663460080841,167.3906838562901
925.1644736842105,0.0004405317617024396,68.16428889087074,0.0001145917771605205,6.280491225608904,0.00193156674251041,90.70017682070299
976.5625,0.0004425856274571547,69.72608092234572,8.852737643996836e-05,30.74622712118357,0.001644171216986745,138.7101726787103
1027.960526315789,0.0004237488023973341,69.62173524524613,7.328801070640115e-05,174.6455011022778,0.002020663790422564,55.84034245070846
1079.358552631579,0.0004349709544925862,70.97214403476089,0.0001581267641923783,27.23827056776409,0.0008242308761763153,151.1665872335696
1130.756578947368,0.0004391279295512412,65.63190793661981,6.737374261299248e-05,159.6131808100972,0.001954437020692585,61.40794986721392
1182.154605263158,0.000356284423370169,65.13265268738536,8.994783293744745e-05,8.53071091787649,0.00165995802868649,136.0419576754019
1233.552631578947,0.0004170290912790422,66.24402488797533,0.0001311896325049441,158.2222122378124,0.002155820398076277,39.98662676950985
1284.950657894737,0.0004013713229813765,65.53167088062666,8.170252477952528e-05,2.984516914174886,0.001078682728303523,113.1170066189821
1336.348684210526,0.0003842798584700561,63.12270530410046,6.021908691255679e-05,5.351707845076716,0.002108695244457766,12.60901677158865
1387.746710526316,0.0003516257642056725,67.19512230605194,0.0001097486797429345,165.9524077261874,0.001266023147843369,105.9141426793076
1439.144736842105,0.0003557179492208722,59.83563789663232,8.738040805028751e-05,160.9691092215082,0.001734566154239469,174.8991414597217
1490.542763157895,0.0003688655204623486,65.96393154400225,8.874256193803698e-05,23.38134245192591,0.001177677474883109,78.07948401209759
1541.940789473684,0.0003903127170765932,61.17960725830824,6.247536340312042e-05,175.7139878559565,0.001934533200875533,156.859773627106
1593.338815789474,0.000395022665606895,67.42041370938674,9.790760751038455e-05,9.30777833436553,0.0008250269922220296,84.92409482268826
1644.736842105263,0.0003159060736850138,61.28764220809095,7.545952197859492e-05,32.70696925574715,0.00246351467236408,135.8363051030475
1696.134868421052,0.0003643579711602382,66.47531580529909,0.0001078849367797695,154.5369057778204,0.000662352518354719,61.87472855857062
1747.532894736842,0.0003721007634511018,54.40222039029961,4.229992790341681e-05,27.94012584184504,0.002171310783295512,127.2432054117461
1798.930921052631,0.0003474080657759314,58.93038923236037,5.126090262555428e-05,9.201958477268075,0.0003496793790728205,116.6583230833352
1850.328947368421,0.0003282275231221748,48.62626294441026,3.649676999065324e-05,35.16958130925197,0.002436015615842711,105.862740534796
1901.72697368421,0.0003367112038409004,58.30903547124976,6.808592620113194e-05,20.29293979449875,0.0001067665675103328,41.64792192957298
1953.125,0.0003195413532201661,55.15511055469472,6.696554054378904e-05,15.58971385335703,0.001961324202467525,96.34132175391551
2004.523026315789,0.0003511669526916662,57.48279924271991,7.275816867963991e-05,13.5104578483592,0.0005678938464118072,61.58066684322825
2055.921052631579,0.0003416450856254564,57.84450295242234,8.482441334345293e-05,22.04320025957182,0.00212907152444592,66.62882686050564
2107.319078947368,0.0003321819100763616,50.9677959336388,6.252851710334539e-05,23.3978230470782,0.0003759186213812219,46.21384141726589
2158.717105263158,0.0003169433963796283,55.07243029169367,9.394895533642867e-05,14.11509804470175,0.002094468303478477,66.80655416754051
2210.115131578948,0.0003749853610328266,55.86713084040839,7.677615769961689e-05,4.674966035806793,0.000811321116769944,174.6942855631579
2261.513157894737,0.0003526389482322403,59.9846761590788,5.919241257843082e-05,29.93432579625222,0.001992191873492343,41.38928450394015
2312.911184210526,0.0003794046864366485,57.09215371527738,4.476238040056146e-05,5.268454405797859,0.0004651992150026711,153.0151627297881
2364.309210526316,0.0003423117304446533,52.68578569105379,9.310737008148706e-05,11.04838329874725,0.00147817378284302,22.95669566053486
2415.707236842105,0.0003722227939059511,49.99186813007967,4.227579377275939e-05,171.3679869320866,0.0006677723416622132,152.8523525044493
2467.105263157895,0.0003213122966786053,56.59463591043419,7.515740719381539e-05,13.66857643501312,0.001158219747122114,36.96932697945232
2518.503289473684,0.0003351399109657702,53.3952129848194,8.650526279097134e-05,21.09382557470747,0.000872560907163298,105.192827382483
2569.901315789474,0.0003349611970281363,56.75197035057577,9.340969068344902e-05,13.41793226730203,0.001557333086601937,2.327655212658881
2621.299342105263,0.0003133728638333186,52.57584725660292,0.0001162964535465559,32.73372931567439,0.00110667622386456,85.1340435338517
2672.697368421052,0.0003349664076262455,56.56415324399373,7.87843803920496e-05,32.57425680337236,0.0007937394721787795,163.8120569313032
2724.095394736842,0.0003798781300718386,61.59416791107689,0.000105553139406429,159.6491436566331,0.0006602256318869919,41.90237489452099
2775.493421052632,0.0003922663983684687,56.34309435761918,0.0001095021481288179,146.4199740429925,0.0009191296310213553,152.8281827976757
2826.891447368421,0.0003393855968339746,54.56347924404424,0.0001024564293462207,11.89372871770848,0.001153623068742376,61.06218507715049
2878.28947368421,0.0003358835106419364,58.51513089384262,0.0001082613422855396,169.3849358211968,0.0009541136963464454,124.5061373864716
2929.6875,0.0004024084785333591,57.54638781977457,5.275228112218665e-05,178.623693923919,0.001004207861756753,28.21148398627689
2981.08552631579,0.0003436235064436355,52.03356601136858,8.30456313128412e-05,30.85029607641964,0.0006997432746326263,121.7675400997972
3032.483552631579,0.0003963678851139612,54.91908970814252,8.086176069702398e-05,169.6903808279237,0.0006461046275297113,3.728233049756071
3083.881578947368,0.0003953601367356795,51.2659724935249,2.014275165760737e-05,96.43041395833059,0.0006498843306252546,76.53163014566627
3135.279605263158,0.0004011899779595947,56.89283469222275,5.833802999674093e-05,27.29610628888029,0.001036701228748238,6.590872620574419
3186.677631578948,0.0004128727299145426,59.25882966152324,0.0001320227338398295,154.5073569625869,0.0006789230748112841,86.0688711256651
3238.075657894737,0.0004206481349114826,47.66019369349751,2.092045511370309e-05,161.9681492311225,0.0006884813521423272,134.6667177537929
3289.473684210526,0.0004649317122687797,57.32814681696561,2.275317593456139e-05,141.4635559150521,0.001222913931056408,91.83724832198304
3340.871710526316,0.0003810352636747733,54.98557309834985,0.0001050805975604745,15.36623887946759,0.001391032951661998,159.6687742789141
3392.269736842105,0.0003850696085098555,59.61977350111077,0.0001169890227406713,11.44153644049659,0.000155057362009089,132.3386663232408
3443.667763157895,0.0004045406538179691,53.52536430199631,6.14287619784311e-05,173.4570760098231,0.0007515919108469612,110.7640349933713
3495.065789473684,0.0004309440057726431,52.97652024802053,4.772534243310368e-05,20.39697630251681,0.0005215267495913175,22.98565855338709
3546.463815789474,0.0004109006950410747,53.0261605176929,8.482643397425186e-05,22.92415789406023,0.0002566884243652134,116.7071676327463
3597.861842105263,0.0004471827629396092,56.82047587280478,0.000112672210296166,166.5932663346121,0.000144876428962745,50.04034159111607
3649.259868421052,0.0004906416020534515,53.88580035843336,2.891871816926575e-05,17.69662910405744,0.001269215993326157,84.1919901092854
3700.657894736842,0.0004353095518004497,52.47400899061304,0.0001006517120572908,35.71255680042525,0.0006857921526437762,153.1175737315853
3752.055921052632,0.0004684728975018325,53.90991621476704,6.644948139139223e-05,179.2410574919055,0.0008264261736160491,46.86871059763244
3803.453947368421,0.0004881480184685814,54.34212712819703,7.933846238516667e-05,5.090352043469258,0.0004889536325543545,140.3140534924742
3854.85197368421,0.0004111613158507191,58.81057643504496,0.0001627225836582586,3.928978676896527,0.0003708908488174306,141.6837480664555
3906.25,0.0004926098670886686,55.98153032053374,0.0001162861697408932,10.98870963405041,0.0008353843936406194,80.2752909014532
3957.64802631579,0.0005331679349777858,58.49445635006556,0.000102903679001694,145.1047416982818,0.001244772181047099,47.16497326310665
4009.046052631579,0.0005115613041508808,56.0741744619948,0.0001199010888452424,177.9218956561262,0.0003863313594620973,10.56874919542157
4060.444078947368,0.0005223860248334732,59.65811073310014,9.821513549346896e-05,165.1684876583226,0.0003481158176995653,43.83281337844298
4111.842105263157,0.0005079006404592014,53.09173147028085,1.850033194637776e-05,6.285198477623042,0.0004404784773663706,158.8894574822327
4163.240131578948,0.000535713183848074,57.76534418794792,0.000151543467310753,159.0599496020369,0.0005954586249635378,67.0000372652691
4214.638157894737,0.0005223901183903576,54.40669771992081,8.747677795260404e-05,9.380492789797795,0.0004692916973454438,9.979405788106876
4266.036184210526,0.000542403349542782,54.38503650331015,4.707110632383442e-05,23.36509594891654,0.00131408148813158,172.8815965651486
4317.434210526316,0.0005786424576385268,56.05922325778163,5.982350674425178e-05,156.1840982403046,0.0003913827802169719,100.8409111028936
4368.832236842105,0.0005569369601502059,59.82882117059683,0.0001145135091585658,8.97592331656436,0.0005935947706354212,21.17072422007757
4420.230263157895,0.0005855131213113995,58.76229026645476,0.0001068998290099089,168.7945908058855,0.0003335565343562119,101.3324347579166
4471.628289473684,0.0006321584156170414,56.19885365696285,6.754653723997041e-05,175.154874598752,0.0008991077228670023,165.9848510973426
4523.026315789473,0.0006125555094532599,54.04271607540285,9.611045378932861e-05,33.26216212337078,0.0004382774823195656,3.390092870154521
4574.424342105263,0.0006633143321582022,56.44648243363154,3.525766725809117e-05,138.5893126878215,0.0005036726597822006,141.384028441902
4625.822368421052,0.0006159038355126936,60.67449043363044,0.0001144120958483029,175.2969928517766,0.0003033490056025237,88.06046620811377
4677.220394736842,0.000701570716714234,59.40360795151591,0.0001279071059135692,144.7141070222442,0.0008568464939083363,169.2942089812982
4728.618421052632,0.000671168165039199,56.39094752338137,8.375747883472447e-05,178.3791844103976,0.0003249190829717568,38.64087113214627
4780.016447368421,0.0007089434085420223,60.47292555547318,0.0001515837900089565,161.6977810959045,0.0008669324100666208,97.74749279706511
4831.414473684211,0.0007527839331161514,60.44967797822876,0.0001012090060810178,135.9303681550431,0.0002060712505264052,53.57514895449049
4882.8125,0.0007278513078504338,56.94042084196515,0.0001286198871719641,8.123093834135318,0.0006074919112695412,95.26797451321175
4934.210526315789,0.000720572678980321,56.52672451964733,5.835401957158976e-05,169.3749968830227,0.0003303881679095143,160.8705135676754
4985.608552631579,0.0007315117869826261,56.20840038102947,9.257534888357226e-05,26.82296308888073,0.000873319500773412,88.16053728431349
5037.006578947368,0.0008157642861593468,56.89239382871894,6.080234317032732e-05,126.8271922235318,0.000622524064247441,38.91440179624708
5088.404605263157,0.0007724101698609289,55.75150543141206,0.0001148948125711729,30.98409661284014,0.0006812750209157077,35.77358136126684
5139.802631578948,0.0008092111815401917,57.68207059500568,4.794683921798242e-05,139.7670076541465,0.0006226838078797897,153.4218121027536
5191.200657894737,0.0008760077483379668,56.42224732266518,6.793469305876113e-05,2.484220012268028,0.0002607834906254616,123.5907059747346
5242.598684210526,0.0008957890519844446,57.35344540900707,0.0001163793397396042,177.0605338614021,0.0006174426232341176,145.3835283843566
5293.996710526316,0.0009032199700951195,55.48214914800745,6.795302475555829e-05,169.6788682561975,0.0004258068805210982,18.36019242160733
5345.394736842105,0.0009102721716266395,59.24182450719839,0.0001108591976052331,173.9876770205753,0.0005365342655083044,104.4256748452954
5396.792763157895,0.0009729122630291301,54.99264808626858,7.415638042335911e-05,28.30997175686839,0.0001909941816399013,15.00092316601637
5448.190789473684,0.001021342828806846,57.52602314114976,0.0001329389561238074,19.51759360132443,0.000983804585367794,99.35408484433209
5499.588815789473,0.001024500049618814,55.97625955223674,7.818159534324577e-05,10.37742205254228,0.0004302834044500345,70.43558381268303
5550.986842105263,0.001075610192685276,56.56833512604628,7.869687588913618e-05,1.192554088313189,0.000801539768737711,76.44630534639022
5602.384868421052,0.0012351822501347,56.22404841774777,4.596263294668418e-05,82.05218058788566,0.0005519253212940017,41.3951905728916
5653.782894736842,0.00113588237589151,58.38251333546522,0.0001100360941152378,15.40323318741347,0.0005628809634155875,66.00243952366606
5705.180921052632,0.001200714557101561,56.764394097783,0.0001139237177713885,9.111772298492413,0.000577459676234753,163.4167582006552
5756.578947368421,0.001268344198916266,57.38221208143825,0.0001020503812682848,176.6108356675017,0.0005480545630416176,175.7167203322411
5807.97697368421,0.001359100836422223,58.36908055620638,7.829387535205471e-05,172.4336587745279,0.0005538621536954974,138.0555751409941
5859.375,0.001441415572292891,57.50134137400915,6.568634884196517e-05,3.413038267353706,0.0003911895246791035,3.397979633809503
5910.773026315789,0.001480758138600895,59.94223317506228,0.0001050001983283449,177.1912696404898,0.0001694413045854408,95.72639666804677
5962.171052631579,0.001536441112097959,55.67427967708134,5.911578782694265e-05,41.04514951589268,0.000590866273593417,37.04576062234564
6013.569078947368,0.001672775377764153,58.60337092743764,9.823654074408873e-05,6.454430001714412,0.0003808964017410309,4.534981685833514
6064.967105263157,0.001742751603103925,57.01333866036927,7.88046593058391e-05,39.87999998282657,0.0007965851384287663,0.05851546898042335
6116.365131578948,0.001821954147372983,57.98180801656516,0.0001166232142002222,8.073228046323452,0.0003015204842002236,124.5798986585021
6167.763157894737,0.002059553741005936,56.40170725128834,2.186428494445498e-05,92.7683350236009,0.000184138991874601,104.4968241295117
6219.161184210526,0.002089087521501868,59.65910975940098,0.0001378477301155776,157.0702633476779,0.0006611420179335138,123.5328780895843
6270.559210526316,0.002261710557877113,58.3609329538461,8.329649195670035e-05,172.2838383786872,0.001041911034315552,126.1437718389046
6321.957236842105,0.002461668123548168,58.62248297346971,4.64069748523892e-05,6.462128379244503,0.0004264605043733851,30.95357424692251
