Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.02632002250616761,0,0.002869702820152546,0,0.01493578659156301,180
15.85328733766234,0.01008899941743212,2.344998536573385,0.0001004862813605902,25.60211027100202,0.002896927722935013,6.703115308491379
31.70657467532467,0.01701733890591938,4.541051308625865,0.000118030786059207,22.1853336931357,0.005325430781778109,179.6475482235752
47.55986201298701,0.15143151092324,6.464758231811054,0.0006455287739532539,172.3199420515673,0.03474166639460785,179.0263760110344
63.41314935064935,0.01034441055695551,8.635593729791351,9.618527456485279e-05,3.263881167265196,0.005711073981945092,177.899696233182
79.26643668831169,0.004752164309544687,10.67967669775188,3.93589097940771e-05,24.05552846127886,0.002142491564617565,170.1981301221341
95.11972402597402,0.00372081283008915,7.725708684628291,1.979001495736441e-05,58.36671741865124,0.001372811946952265,23.69180931839174
110.9730113636364,0.002234974859088982,13.56616694161466,6.772162932817431e-05,36.95850804857351,0.001379207789650647,140.3542331787496
126.8262987012987,0.001633321297513638,15.69609390683775,2.543821655003881e-05,145.017816475462,0.001685386170332464,126.4120733050112
142.679586038961,0.001493410478426937,33.24729191230865,9.472232463374124e-06,7.668960231272142,0.004525067108145564,112.279813413537
158.5328733766234,0.001064605826801289,26.07110700929473,2.959687624794738e-05,139.7106696944424,0.004088937762467612,98.62944234286306
174.3861607142857,0.0009525239808522402,22.54460696830829,3.482123158148908e-05,148.4748702312152,0.001656567828364615,89.73574006735541
190.239448051948,0.0007272432272178239,37.73827217619223,5.858184444855606e-05,23.5949622174584,0.001009091815903789,73.25034072388286
206.0927353896104,0.0006284099181823698,27.08068915176294,3.672314881798398e-05,2.246285316269019,0.0009672592024420516,115.9025728249167
221.9460227272727,0.0006108565836293258,36.13466053393795,3.313256511901493e-05,23.4420869640506,0.0007358847565606518,96.33437242547301
237.7993100649351,0.0005435721157946944,3.903869362894386,6.152735505686662e-05,138.3649023745579,0.001641355736893191,87.68583913489789
253.6525974025974,0.000497541327493901,18.35586398215412,5.510085167237865e-05,13.95326261263121,0.003791594849938737,89.65713911764685
269.5058847402597,0.000523190426450114,17.40507019207844,8.787295757716549e-05,176.228690312008,0.0005168493429355326,96.04465170460614
285.359172077922,0.0004522270736144676,25.83038394980651,2.323308786967162e-05,70.18807760609698,0.0003293090073474827,39.49099466633152
301.2124594155844,0.0004185930752135884,25.14806864055115,2.689288068997128e-05,125.8411707583754,0.0002946114578637617,80.06479965113007
317.0657467532467,0.000386916381713586,20.58432105729892,2.511551699610627e-05,171.6493702658198,4.543486780483172e-05,102.4555726062105
332.9190340909091,0.0003860819731102938,26.27664384265061,1.220789723751179e-05,95.75627956705073,0.0001799552217051907,142.8246707232657
348.7723214285714,0.0003213720591381149,29.65880023382624,1.215881632759754e-05,44.49450168051948,0.00452156522150336,126.7436054109618
364.6256087662338,0.0003620292071256923,24.32087201878723,2.772267362225457e-05,98.96271536490669,0.0006554081906060678,119.7452748550802
