Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.06676417589157622,180,0.003542587876255057,0,0.02393003096205121,180
43.21073008849557,0.2528867483735023,75.85226196755032,0.0005865921249953077,0.3245159359253594,0.03967013577540925,167.4845453855014
86.42146017699115,0.05947070290985236,82.9380404636763,0.0001295469360035111,111.4112249173883,0.006086104329442368,151.478400221536
129.6321902654867,0.03581000226431288,85.65100767735187,0.0001210746411108879,62.16027193347018,0.005753155912695911,93.69645771521428
172.8429203539823,0.02580585951343152,86.29628786593656,7.869409683255073e-05,166.1186299480003,0.004039752680711583,47.19855539192628
216.0536504424779,0.02017784537775604,86.87433576394467,6.389637669724139e-05,35.45919654799133,0.002672445776351756,51.78697352795158
259.2643805309734,0.01587785225357726,89.07988806255082,7.598061840765229e-05,46.23693282306969,0.003984894047837012,23.81490391355349
302.475110619469,0.01583019845327819,83.90021524658516,3.151746993690579e-05,135.754649520548,0.0002348340638935041,129.9784708646148
345.6858407079646,0.01710376676585504,71.23909784952772,3.618827664605582e-05,102.5398177962382,0.004575081005930294,40.07923576967276
388.8965707964601,0.009735377348273471,74.69446075554335,2.072573239983511e-05,134.1769970118495,0.001321246605476474,33.45822344818499
432.1073008849557,0.01352943023613903,101.4743533549937,5.508179088964825e-05,27.87679761111776,0.003591145140638174,19.02341276887405
475.3180309734513,0.01081867693469815,92.4109223330591,3.204896818801048e-05,87.74574877112099,0.003190350311025137,10.59837549872233
518.5287610619469,0.009453244564687361,94.54869455182656,2.634582767569984e-05,33.22553480737209,0.002390782291204545,5.110138992440293
561.7394911504424,0.008609416491152084,95.06136194585125,5.673732409229796e-05,80.42607748796291,0.004403126434161443,175.3015942278012
604.9502212389381,0.009021999116345802,96.60252157656967,5.979358153836347e-05,93.62711929379749,0.0005270846604271075,5.21778938840625
648.1609513274336,0.009099403510455076,96.9465975541184,3.817042433050348e-05,139.3377786718794,0.003815680349517514,153.0203381986787
691.3716814159292,0.006262169961820233,98.92173171685771,1.156993934400791e-05,52.80686056984869,0.001289864309935028,148.1501956702294
734.5824115044247,0.006698615596275844,101.9260498449535,5.442608179023972e-05,5.139638879875776,0.002802955519000261,150.7714097949334
777.7931415929203,0.008260555489364165,126.2165793832667,4.95222401234459e-05,106.7022655973383,0.002106221764147316,141.7649811984182
821.0038716814159,0.005378510597620822,85.36436406420721,5.816032674254616e-05,5.744092554878298,0.001479112556315124,145.4664080594376
864.2146017699115,0.005348514265474951,78.1977458483655,5.696518488355308e-05,124.3090543123158,0.002159940166318121,131.4853979408856
